oso;nombre;inscritos;MAS;votosBlancos;votosNulos;votosValidos;votosEmitidos;idRecinto;Recinto;Zona;PDC;PVB_IEP;MSM;MAS;UD
;190040108;237;67;2;6;206;214;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;44;13;13;67;69
;190040109;235;53;0;8;210;218;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;42;8;23;53;84
;190040110;236;42;0;8;197;205;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;59;9;17;42;70
;190040111;231;62;1;9;187;197;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;41;8;12;62;64
;190040112;232;65;1;4;199;204;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;43;15;13;65;63
;190040113;231;90;1;3;212;216;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;27;13;15;90;67
;190040114;236;52;0;4;196;200;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;39;9;18;52;78
;190040115;237;67;0;2;218;220;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;43;9;27;67;72
;190040116;235;54;1;4;206;211;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;60;4;18;54;70
;190040117;236;64;0;2;206;208;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;42;9;11;64;80
;190040118;237;93;0;5;212;217;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;44;8;21;93;46
;190040119;237;51;0;4;213;217;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;58;8;24;51;72
;190040120;240;64;1;4;214;219;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;40;10;22;64;78
;190040121;170;46;1;2;153;156;82;COL. EXPERIMENTAL HUGO DAVILA           ;MIRAFLORES                              ;35;3;8;46;61
;190040201;230;81;1;6;199;206;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;41;7;24;81;46
;190040202;235;70;2;3;209;214;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;51;10;21;70;57
;190040203;234;70;2;3;195;200;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;48;10;16;70;51
;190040204;232;72;0;8;204;212;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;59;6;18;72;49
;190040205;227;67;0;5;204;209;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;45;11;17;67;64
;190040206;230;76;1;4;211;216;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;42;12;17;76;64
;190040207;234;72;1;3;211;215;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;47;5;13;72;74
;190040208;229;60;1;7;196;204;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;43;8;21;60;64
;190040209;232;73;2;3;208;213;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;50;12;16;73;57
;190040210;229;77;1;1;200;202;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;36;12;7;77;68
;190040211;234;67;0;6;207;213;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;42;10;18;67;70
;190040212;64;10;0;2;53;55;89;DIR DISTRITAL DE EDUCACION              ;SANTA BARBARA                           ;12;1;7;10;23
;190040301;235;60;1;2;214;217;61;COL. CERVANTES                          ;MIRAFLORES                              ;53;4;12;60;85
;190040302;232;44;1;3;210;214;61;COL. CERVANTES                          ;MIRAFLORES                              ;60;12;13;44;81
;190040303;235;58;0;2;217;219;61;COL. CERVANTES                          ;MIRAFLORES                              ;52;8;17;58;82
;190040304;229;56;0;5;207;212;61;COL. CERVANTES                          ;MIRAFLORES                              ;40;11;11;56;89
;190040305;232;40;1;6;205;212;61;COL. CERVANTES                          ;MIRAFLORES                              ;53;5;16;40;91
;190040306;230;60;2;2;205;209;61;COL. CERVANTES                          ;MIRAFLORES                              ;34;5;15;60;91
;190040307;232;37;1;3;207;211;61;COL. CERVANTES                          ;MIRAFLORES                              ;71;7;14;37;78
;190040308;234;44;3;4;201;208;61;COL. CERVANTES                          ;MIRAFLORES                              ;60;12;21;44;64
;190040309;233;31;3;4;208;215;61;COL. CERVANTES                          ;MIRAFLORES                              ;62;6;23;31;86
;190040310;236;38;2;8;203;213;61;COL. CERVANTES                          ;MIRAFLORES                              ;54;9;19;38;83
;190040311;209;46;0;4;185;189;61;COL. CERVANTES                          ;MIRAFLORES                              ;49;9;6;46;75
;190040401;231;63;0;3;200;203;90;ESC PANAMA                              ;MIRAFLORES                              ;51;9;11;63;66
;190040402;227;42;0;6;204;210;90;ESC PANAMA                              ;MIRAFLORES                              ;49;8;13;42;92
;190040403;235;55;1;6;208;215;90;ESC PANAMA                              ;MIRAFLORES                              ;52;8;14;55;79
;190040404;233;58;1;7;199;207;90;ESC PANAMA                              ;MIRAFLORES                              ;49;12;13;58;67
;190040405;230;55;1;3;204;208;90;ESC PANAMA                              ;MIRAFLORES                              ;46;6;17;55;80
;190040406;233;51;0;5;213;218;90;ESC PANAMA                              ;MIRAFLORES                              ;49;12;25;51;76
;190040407;222;44;2;5;192;199;90;ESC PANAMA                              ;MIRAFLORES                              ;54;7;14;44;73
;190040408;233;52;0;6;203;209;90;ESC PANAMA                              ;MIRAFLORES                              ;41;11;12;52;87
;190040409;230;50;2;6;198;206;90;ESC PANAMA                              ;MIRAFLORES                              ;36;14;11;50;87
;190040410;235;56;1;4;202;207;90;ESC PANAMA                              ;MIRAFLORES                              ;47;13;16;56;70
;190040411;234;38;0;5;209;214;90;ESC PANAMA                              ;MIRAFLORES                              ;45;15;22;38;89
;190040412;235;46;1;7;200;208;90;ESC PANAMA                              ;MIRAFLORES                              ;46;11;13;46;84
;190040413;234;52;0;4;204;208;90;ESC PANAMA                              ;MIRAFLORES                              ;42;10;16;52;84
;190040414;231;41;1;4;205;210;90;ESC PANAMA                              ;MIRAFLORES                              ;37;12;14;41;101
;190040415;236;50;1;6;203;210;90;ESC PANAMA                              ;MIRAFLORES                              ;64;8;18;50;63
;190040416;235;49;0;1;215;216;90;ESC PANAMA                              ;MIRAFLORES                              ;53;8;16;49;89
;190040417;215;48;0;2;194;196;90;ESC PANAMA                              ;MIRAFLORES                              ;39;9;22;48;76
;190040501;233;67;0;5;206;211;17;E.N.S.A.F.                              ;MIRAFLORES                              ;40;11;14;67;74
;190040502;232;59;2;2;207;211;17;E.N.S.A.F.                              ;MIRAFLORES                              ;31;13;20;59;84
;190040503;229;55;2;1;202;205;17;E.N.S.A.F.                              ;MIRAFLORES                              ;42;13;17;55;75
;190040504;231;53;0;5;201;206;17;E.N.S.A.F.                              ;MIRAFLORES                              ;45;7;13;53;83
;190040505;230;48;0;5;195;200;17;E.N.S.A.F.                              ;MIRAFLORES                              ;46;11;12;48;78
;190040506;231;48;0;3;201;204;17;E.N.S.A.F.                              ;MIRAFLORES                              ;56;10;9;48;78
;190040507;232;51;0;5;199;204;17;E.N.S.A.F.                              ;MIRAFLORES                              ;46;15;13;51;74
;190040508;228;34;0;6;209;215;17;E.N.S.A.F.                              ;MIRAFLORES                              ;66;7;17;34;85
;190040509;236;57;0;2;206;208;17;E.N.S.A.F.                              ;MIRAFLORES                              ;49;10;17;57;73
;190040510;181;28;0;4;161;165;17;E.N.S.A.F.                              ;MIRAFLORES                              ;58;6;15;28;54
;190040601;233;43;2;3;203;208;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;47;7;15;43;91
;190040602;236;58;3;4;204;211;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;39;10;13;58;84
;190040603;236;49;2;5;210;217;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;57;11;13;49;80
;190040604;231;65;2;4;202;208;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;36;10;22;65;69
;190040605;236;59;0;4;207;211;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;34;10;12;59;92
;190040606;231;59;0;6;205;211;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;40;13;17;59;76
;190040607;233;67;0;4;208;212;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;47;12;12;67;70
;190040608;235;52;1;5;209;215;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;48;7;24;52;78
;190040609;235;64;1;5;200;206;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;43;9;7;64;77
;190040610;237;51;0;3;211;214;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;51;11;7;51;91
;190040611;233;53;0;1;214;215;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;49;14;12;53;86
;190040612;238;70;1;4;211;216;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;55;10;11;70;65
;190040613;236;41;0;9;207;216;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;49;11;13;41;93
;190040614;236;56;0;4;210;214;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;46;12;17;56;79
;190040615;233;50;1;3;208;212;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;48;7;11;50;92
;190040616;232;57;0;6;204;210;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;45;13;14;57;75
;190040617;60;21;0;1;55;56;218;UNIDAD EDUCATIVA BICHITO DE LUZ NUESTRA SE�ORA DE ITAHI;MIRAFLORES                              ;12;2;2;21;18
;190040701;235;63;1;3;200;204;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;34;8;24;63;71
;190040702;225;64;0;2;195;197;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;39;7;20;64;65
;190040703;230;89;1;2;199;202;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;39;7;15;89;49
;190040704;238;82;3;3;200;206;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;40;7;19;82;52
;190040705;230;67;1;4;205;210;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;48;8;11;67;71
;190040706;234;70;0;8;192;200;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;39;4;10;70;69
;190040707;235;96;2;6;184;192;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;23;4;8;96;53
;190040708;231;64;1;2;206;209;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;48;7;23;64;64
;190040709;237;59;0;6;194;200;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;59;10;12;59;54
;190040710;235;87;0;7;193;200;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;33;10;8;87;55
;190040711;234;53;0;6;200;206;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;56;5;12;53;74
;190040712;237;79;0;0;208;208;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;45;8;10;79;66
;190040713;194;55;1;3;165;169;65;COL. FELIPE 2do. GUZMAN                 ;MIRAFLORES                              ;38;10;30;55;32
;190040801;232;54;1;5;200;206;156;ESC. ALONZO DE MENDOZA                  ;MIRAFLORES                              ;49;7;19;54;71
;190040802;231;55;1;6;199;206;156;ESC. ALONZO DE MENDOZA                  ;MIRAFLORES                              ;40;8;15;55;81
;190040803;234;48;5;5;201;211;156;ESC. ALONZO DE MENDOZA                  ;MIRAFLORES                              ;62;11;17;48;63
;190040804;230;55;0;4;196;200;156;ESC. ALONZO DE MENDOZA                  ;MIRAFLORES                              ;42;9;18;55;72
;190040805;76;18;1;4;66;71;156;ESC. ALONZO DE MENDOZA                  ;MIRAFLORES                              ;13;3;9;18;23
;190040901;224;54;0;4;202;206;171;COOP. EDUCACIONAL SAN MARCOS LTDA       ;SANTA BARBARA                           ;44;14;15;54;75
;190040902;230;82;1;1;207;209;171;COOP. EDUCACIONAL SAN MARCOS LTDA       ;SANTA BARBARA                           ;34;8;13;82;70
;190040903;232;71;3;5;199;207;171;COOP. EDUCACIONAL SAN MARCOS LTDA       ;SANTA BARBARA                           ;37;16;17;71;58
;190040904;234;77;2;7;193;202;171;COOP. EDUCACIONAL SAN MARCOS LTDA       ;SANTA BARBARA                           ;37;7;14;77;58
;190040905;159;46;1;1;140;142;171;COOP. EDUCACIONAL SAN MARCOS LTDA       ;SANTA BARBARA                           ;27;8;10;46;49
;190050101;130;57;1;2;104;107;184;TECNICO AYACUCHO                        ;SAN JUAN DE LAZARETO                    ;11;6;8;57;22
;190050201;228;82;0;9;198;207;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;36;14;13;82;53
;190050202;235;94;0;5;200;205;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;28;7;19;94;52
;190050203;231;95;0;8;195;203;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;24;21;18;95;37
;190050204;225;87;2;3;187;192;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;33;10;17;87;40
;190050205;230;82;2;2;200;204;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;35;15;20;82;48
;190050206;235;86;3;8;192;203;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;24;11;19;86;52
;190050207;225;102;3;7;190;200;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;40;6;10;102;32
;190050208;230;79;1;7;192;200;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;35;7;19;79;52
;190050209;230;97;1;5;208;214;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;32;11;20;97;48
;190050210;231;79;1;16;193;210;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;39;14;17;79;44
;190050211;229;77;3;9;194;206;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;35;12;18;77;52
;190050212;226;79;2;11;186;199;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;34;6;17;79;50
;190050213;137;51;0;3;119;122;75;PARQUE MIRADOR KILLI KILLI              ;SAN JUAN DE LAZARETO                    ;21;4;11;51;32
;190050401;236;92;3;9;208;220;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;27;18;13;92;58
;190050402;232;96;1;4;199;204;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;18;17;18;96;50
;190050403;235;99;1;8;211;220;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;29;11;14;99;58
;190050404;234;96;2;7;204;213;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;29;10;8;96;61
;190050405;230;98;4;4;201;209;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;31;12;20;98;40
;190050406;230;115;3;5;205;213;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;20;17;11;115;42
;190050407;237;99;1;5;209;215;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;29;6;15;99;60
;190050408;232;97;1;2;201;204;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;30;10;17;97;47
;190050409;231;85;3;3;206;212;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;39;14;12;85;56
;190050410;230;99;1;4;207;212;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;31;17;20;99;40
;190050411;228;88;3;14;192;209;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;29;10;7;88;58
;190050412;234;105;1;3;200;204;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;26;17;10;105;42
;190050413;233;122;0;7;205;212;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;25;8;12;122;38
;190050414;232;104;0;3;208;211;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;39;10;11;104;44
;190050415;235;96;1;10;210;221;124;ESC. ALFREDO VARGAS                     ;MIRAFLORES ALTO                         ;31;10;18;96;55
